id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,yakasi
1489128978382466688,483611708,Arnavutkoy,41.2253354,28.6973733,Private room,6455.0,1,0,No Review,0.0,5,365,0,Avrupa
1489190677202505072,713833945,Fatih,41.00501,28.96857,Entire home/apt,2315.0,1,2,2025-09-24,2.0,3,347,2,Avrupa
1489196647759208600,713833945,Fatih,41.00518,28.97005,Entire home/apt,2508.0,1,1,2025-09-20,1.0,3,346,1,Avrupa
1489259975896455227,474468883,Sisli,41.07037174028518,28.9910028129816,Private room,1172.0,1,2,2025-09-06,1.46,14,268,2,Avrupa
1489310360368407417,713842659,Sisli,41.05784935947575,28.99604789043286,Private room,1286.0,2,2,2025-09-28,2.0,1,173,2,Avrupa
1489610412164901960,507547220,Esenyurt,41.02282,28.68299,Entire home/apt,1877.0,7,1,2025-08-30,0.94,23,30,1,Avrupa
1489618787320676145,357067680,Esenyurt,41.02601025098391,28.627492523775945,Private room,3000.0,1,0,No Review,0.0,35,365,0,Avrupa
1489670384050650788,539810796,Sisli,41.05873,28.97464,Entire home/apt,4378.0,1,0,No Review,0.0,26,365,0,Avrupa
1489760363000555118,539810796,Sisli,41.05671,28.97578,Entire home/apt,6394.0,1,0,No Review,0.0,26,365,0,Avrupa
1489815617701710868,49285792,Beyoglu,41.02781,28.97855,Entire home/apt,2496.0,3,0,No Review,0.0,7,364,0,Avrupa
1489894430127331067,713785734,Beykoz,41.17811119929748,29.270227219282344,Entire home/apt,5640.0,1,1,2025-09-28,1.0,2,86,1,Anadolu
1489962433207176630,674518357,Avcilar,40.9831344,28.7393423,Private room,3220.0,1,1,2025-08-25,0.81,7,363,1,Avrupa
1489991145086785858,664926094,Esenyurt,41.01293752301075,28.6817954108119,Entire home/apt,3100.0,1,0,No Review,0.0,3,334,0,Avrupa
1490055039541318633,508469556,Beylikduzu,40.98386,28.65847,Entire home/apt,6630.0,1,0,No Review,0.0,14,365,0,Avrupa
1490339499414353302,4360606,Beyoglu,41.0264183,28.9734852,Entire home/apt,2682.0,3,2,2025-09-26,2.0,1,343,2,Avrupa
1490366112097508509,574809550,Beyoglu,41.0300122349412,28.979378040890428,Entire home/apt,3537.0,2,1,2025-09-01,1.0,12,359,1,Avrupa
1490374984969457778,542323203,Bagcilar,41.03470592668293,28.814367949962616,Private room,2092.0,1,1,2025-09-08,1.0,3,359,1,Avrupa
1490388268279894131,713422147,Adalar,40.90880671133418,29.054546927300123,Private room,5500.0,1,0,No Review,0.0,4,91,0,Anadolu
1490413963473387811,532418746,Beyoglu,41.03692,28.97845,Entire home/apt,1423.0,2,1,2025-09-23,1.0,18,168,1,Avrupa
1490420281739408472,682331625,Beyoglu,41.03780284626931,28.975769010698844,Entire home/apt,1360.0,1,0,No Review,0.0,14,365,0,Avrupa
1490429244941219939,502414812,Fatih,41.00205,28.9322,Entire home/apt,1207.0,3,2,2025-09-10,1.58,10,340,2,Avrupa
1490433505422907179,125307103,Beyoglu,41.0397246160129,28.982392271163928,Private room,2300.0,1,0,No Review,0.0,3,361,0,Avrupa
1490440850054116170,125307103,Beyoglu,41.03898,28.98292,Private room,3220.0,1,0,No Review,0.0,3,361,0,Avrupa
1490449427027495525,714163414,Beyoglu,41.03713615579981,28.98087038731079,Private room,1356.0,1,0,No Review,0.0,1,365,0,Avrupa
1490518195877659198,464532761,Besiktas,41.05008,29.02697,Entire home/apt,3772.0,3,2,2025-09-25,2.0,15,125,2,Avrupa
1490552136145046183,541914097,Kadikoy,40.98627908909692,29.030836875873277,Entire home/apt,2000.0,3,2,2025-09-22,2.0,2,39,2,Anadolu
1490739755386896491,705080195,Beyoglu,41.03489,28.98316,Private room,2116.0,1,0,No Review,0.0,3,365,0,Avrupa
1490764634766243599,96460850,Beyoglu,41.038992515275424,28.97352793544312,Entire home/apt,2342.0,2,1,2025-09-29,1.0,398,341,1,Avrupa
1490824995373384304,446163123,Kadikoy,40.99373,29.06301,Private room,1142.0,101,0,No Review,0.0,2,365,0,Anadolu
1490866490062306438,249750451,Beyoglu,41.026118820798885,28.977527730166912,Entire home/apt,1501.0,2,5,2025-09-14,3.66,14,361,5,Avrupa
1490874640603097542,385353162,Beyoglu,41.04087247586895,28.98250057799276,Entire home/apt,1500.0,7,3,2025-09-26,3.0,9,337,3,Avrupa
1490886677155127218,568855354,Sisli,41.0561029,28.977136,Entire home/apt,6000.0,100,0,No Review,0.0,4,365,0,Avrupa
1490901217037840630,211277594,Eyup,41.05127429308543,28.926638178527355,Private room,2126.0,40,0,No Review,0.0,5,365,0,Anadolu
1491016372473363667,710718641,Beyoglu,41.03897,28.97748,Entire home/apt,1280.0,1,0,No Review,0.0,31,365,0,Avrupa
1491043641086059722,710718641,Beyoglu,41.038,28.97767,Entire home/apt,1461.0,1,0,No Review,0.0,31,364,0,Avrupa
1491069644512297097,26454514,Beyoglu,41.0302446,28.9715552,Private room,943.0,1,10,2025-09-29,7.69,13,343,10,Avrupa
1491071470527899016,8667929,Beyoglu,41.03043,28.98127,Entire home/apt,3835.0,2,3,2025-09-28,2.81,14,353,3,Avrupa
1491082291200841518,710718641,Beyoglu,41.03869,28.97762,Entire home/apt,1280.0,1,0,No Review,0.0,31,365,0,Avrupa
1491085041743318356,710718641,Beyoglu,41.03874,28.97776,Entire home/apt,1461.0,1,0,No Review,0.0,31,365,0,Avrupa
1491136625807215743,710718641,Beyoglu,41.03789,28.97574,Entire home/apt,1280.0,1,0,No Review,0.0,31,365,0,Avrupa
1491138526008890520,710718641,Beyoglu,41.03769,28.97778,Entire home/apt,1461.0,1,0,No Review,0.0,31,364,0,Avrupa
1491140091164970380,710718641,Beyoglu,41.03938,28.97636,Entire home/apt,1280.0,1,0,No Review,0.0,31,365,0,Avrupa
1491166636517498280,695840409,Maltepe,40.94408,29.13252,Private room,1240.0,1,0,No Review,0.0,9,254,0,Anadolu
1491205072996524442,690566594,Beyoglu,41.02669,28.97735,Entire home/apt,2213.0,3,6,2025-09-30,4.86,6,324,6,Avrupa
1491219297757034407,690566594,Beyoglu,41.02663,28.97736,Entire home/apt,2371.0,3,7,2025-09-28,5.53,6,299,7,Avrupa
1491220944939235624,714370426,Sile,41.107428,29.830115,Shared room,3806.0,1,0,No Review,0.0,1,365,0,Anadolu
1491224215767034046,488580597,Fatih,41.00603,28.95823,Shared room,2131.0,1,4,2025-09-18,3.08,11,364,4,Avrupa
1493627782585730675,223965491,Beyoglu,41.0271264,28.9738945,Private room,1948.0,1,1,2025-09-16,1.0,6,351,1,Avrupa
1493793999510225994,368132755,Beyoglu,41.0314206,28.9714883,Entire home/apt,2286.0,3,0,No Review,0.0,5,365,0,Avrupa
1493982307094586251,545009937,Kadikoy,40.9975418,29.040374,Private room,4074.0,100,0,No Review,0.0,1,363,0,Anadolu
1494019026550328833,455234841,Fatih,41.01019008160762,28.938939811998413,Entire home/apt,3992.0,4,2,2025-09-25,2.0,14,349,2,Avrupa
1494068284835858756,693809656,Kadikoy,40.99267,29.02923,Entire home/apt,2214.0,3,5,2025-09-29,5.0,2,346,5,Anadolu
1492788450948999849,368103615,Kagithane,41.07148,28.98332,Entire home/apt,2781.0,3,0,No Review,0.0,19,80,0,Avrupa
1492789777366698208,21636586,Besiktas,41.0468,28.99832,Entire home/apt,3494.0,3,0,No Review,0.0,127,362,0,Avrupa
1492790844786202741,483467048,Arnavutkoy,41.196993366783474,28.72780358695764,Private room,2855.0,1,0,No Review,0.0,3,365,0,Avrupa
1492799748186644813,309267097,Beyoglu,41.03331685364508,28.97828171650344,Entire home/apt,2881.0,2,3,2025-09-14,3.0,12,330,3,Avrupa
1492804420303422729,460156230,Sisli,41.04688,28.9851,Entire home/apt,3287.0,2,2,2025-09-24,2.0,1,333,2,Avrupa
1492809105594348257,309267097,Beyoglu,41.03169762195983,28.97819481420909,Entire home/apt,2285.0,2,4,2025-09-15,4.0,12,336,4,Avrupa
1492811006701147556,21636586,Besiktas,41.04726,28.99804,Entire home/apt,3340.0,3,2,2025-09-23,2.0,127,357,2,Avrupa
1492815371920265146,702983222,Beyoglu,41.03597319138005,28.984689569088715,Entire home/apt,3510.0,3,4,2025-09-28,4.0,2,344,4,Avrupa
1492831641285427446,21636586,Besiktas,41.04818,28.99831,Entire home/apt,3435.0,3,1,2025-09-12,1.0,127,349,1,Avrupa
1492933264623845053,223965491,Beyoglu,41.02728018243827,28.973964237434377,Private room,1792.0,1,2,2025-09-19,2.0,6,357,2,Avrupa
1493169921391344740,702516935,Beyoglu,41.036572,28.9801431,Entire home/apt,2402.0,1,0,No Review,0.0,2,364,0,Avrupa
1493206670478352352,297319980,Fatih,40.9961182,28.93010829999999,Entire home/apt,2500.0,90,0,No Review,0.0,30,362,0,Avrupa
1493227513821531669,39526283,Besiktas,41.04824742317143,29.000216230439264,Entire home/apt,2065.0,2,3,2025-09-25,2.73,3,209,3,Avrupa
1493339309159162852,522363492,Fatih,41.0034211,28.9528907,Shared room,1212.0,1,0,No Review,0.0,5,365,0,Avrupa
1493372442856694873,306875895,Beyoglu,41.0274765,28.9757377,Entire home/apt,6102.0,2,4,2025-09-09,3.16,4,116,4,Avrupa
1493430103487474389,319777136,Fatih,41.02836,28.94927,Entire home/apt,1200.0,2,0,No Review,0.0,12,241,0,Avrupa
1493538040596248673,147079011,Beyoglu,41.02835,28.97495,Private room,1820.0,1,2,2025-09-24,2.0,8,351,2,Avrupa
1493545337576712678,147079011,Beyoglu,41.02671,28.97485,Private room,1736.0,1,2,2025-09-23,2.0,8,355,2,Avrupa
1493587388873167029,4865602,Maltepe,40.91259642912456,29.138692203993017,Entire home/apt,3480.0,15,0,No Review,0.0,1,89,0,Anadolu
1497029395428347257,699112302,Umraniye,40.9977,29.14452,Private room,2267.0,1,4,2025-09-21,4.0,5,93,4,Anadolu
1497031277073034957,714773950,Arnavutkoy,41.33305214058505,28.702006243812896,Entire home/apt,4569.0,1,0,No Review,0.0,12,365,0,Avrupa
1497036791858015353,714773950,Arnavutkoy,41.33345129634217,28.703770734792418,Entire home/apt,4569.0,1,0,No Review,0.0,12,365,0,Avrupa
1497043479887660573,365900986,Sariyer,41.125253659328,29.04156143469606,Entire home/apt,4254.0,30,0,No Review,0.0,64,365,0,Avrupa
1497071665423434762,450713943,Beyoglu,41.03957,28.98139,Private room,1918.0,1,0,No Review,0.0,5,359,0,Avrupa
1497071853902046270,699112302,Umraniye,40.99595384791565,29.14574236613669,Private room,2267.0,1,0,No Review,0.0,5,93,0,Anadolu
1497079525552099275,699112302,Umraniye,40.99703977808076,29.14486623229369,Private room,2267.0,1,0,No Review,0.0,5,93,0,Anadolu
1497098250162139919,593025984,Besiktas,41.043520743979386,29.00053928427155,Entire home/apt,2832.0,1,0,No Review,0.0,3,364,0,Avrupa
1497105728996705758,365900986,Sariyer,41.12440319561232,29.04183048588293,Entire home/apt,4250.0,30,0,No Review,0.0,64,303,0,Avrupa
1497115268530391195,365900986,Umraniye,41.00249,29.12026,Entire home/apt,2985.0,30,0,No Review,0.0,64,365,0,Anadolu
1497119783634707143,365900986,Umraniye,41.00219,29.12082,Entire home/apt,2986.0,30,0,No Review,0.0,64,365,0,Anadolu
1497124197350012419,365900986,Umraniye,41.00267,29.12256,Entire home/apt,3752.0,30,0,No Review,0.0,64,365,0,Anadolu
1497140492172580644,49604606,Sisli,41.04327827776528,28.97994104772806,Entire home/apt,2336.0,1,3,2025-09-21,2.81,1,77,3,Avrupa
1497175073559222105,147336846,Bagcilar,41.0545213,28.8129338,Entire home/apt,2736.0,3,0,No Review,0.0,198,365,0,Avrupa
1497323146440125943,349126616,Beyoglu,41.02498788605909,28.977137498930983,Entire home/apt,2656.0,100,0,No Review,0.0,1,365,0,Avrupa
1497543410657556996,313700427,Fatih,41.00427,28.97671,Private room,1932.0,1,2,2025-09-23,2.0,3,365,2,Avrupa
1497557744655539480,365900986,Beyoglu,41.038694118642205,28.975818192153675,Entire home/apt,4354.0,100,0,No Review,0.0,64,365,0,Avrupa
1497564156416564275,365900986,Sisli,41.07592,29.01211,Entire home/apt,4523.0,100,0,No Review,0.0,64,365,0,Avrupa
1497576510598033696,365900986,Atasehir,40.96768771238305,29.10585795912945,Entire home/apt,4297.0,100,0,No Review,0.0,64,365,0,Anadolu
1497611519016169121,23440169,Maltepe,40.93693100973996,29.12563854199016,Entire home/apt,1931.0,100,0,No Review,0.0,2,365,0,Anadolu
1497655066500849818,429109047,Adalar,40.879564171615456,29.099299140475456,Entire home/apt,3135.0,2,1,2025-09-21,1.0,5,361,1,Anadolu
1497657177609829284,510057520,Sisli,41.04776,28.98447,Private room,1600.0,1,0,No Review,0.0,7,89,0,Avrupa
1497715393077201824,501940442,Avcilar,40.99257690483783,28.70989746934491,Private room,1732.0,1,0,No Review,0.0,9,365,0,Avrupa
1497738769400547322,667740233,Arnavutkoy,41.1844779,28.7392154,Private room,2361.0,1,0,No Review,0.0,3,365,0,Avrupa
1497756919928749089,2642789,Besiktas,41.05019946950127,29.02234107255936,Entire home/apt,1721.0,2,4,2025-09-29,4.0,4,359,4,Avrupa
1497772681821587485,554156016,Uskudar,41.01965757711942,29.01422133159996,Entire home/apt,2482.0,1,0,No Review,0.0,10,359,0,Anadolu
1497897728604314273,492782504,Beyoglu,41.027016126098175,28.97012314484406,Private room,3868.0,1,0,No Review,0.0,1,365,0,Avrupa
1497942881075473044,468338257,Beyoglu,41.03488681222088,28.97550444226853,Entire home/apt,7319.0,2,0,No Review,0.0,10,365,0,Avrupa
1498002203875337261,710173948,Fatih,41.01789981683236,28.934488857420806,Private room,990.0,1,0,No Review,0.0,3,365,0,Avrupa
1498005655395922732,456905303,Beyoglu,41.0383,28.98196,Entire home/apt,4592.0,2,5,2025-09-23,5.0,4,353,5,Avrupa
1498022383392727891,439509192,Kadikoy,40.9907,29.03238,Entire home/apt,4159.0,5,2,2025-09-12,2.0,3,354,2,Anadolu
1498027514363906752,541374049,Beyoglu,41.03742,28.9772,Entire home/apt,3962.0,1,0,No Review,0.0,14,356,0,Avrupa
1498135504705504584,716095775,Sariyer,41.14638850699426,29.03330862522125,Private room,1016.0,1,0,No Review,0.0,1,363,0,Avrupa
1498362093261953667,590338378,Beyoglu,41.0355121,28.9728273,Entire home/apt,1009.0,1,2,2025-09-09,2.0,25,291,2,Avrupa
1498368270959411678,365900986,Beyoglu,41.04007,28.97475,Entire home/apt,4035.0,30,0,No Review,0.0,64,365,0,Avrupa
1498376133248353088,227780486,Beyoglu,41.02978,28.97955,Entire home/apt,4417.0,2,3,2025-09-22,3.0,19,346,3,Avrupa
1498380347057582487,365900986,Sisli,41.07677,29.01335,Entire home/apt,5186.0,100,0,No Review,0.0,64,238,0,Avrupa
1498383022187943022,285947697,Kartal,40.90755262085679,29.168294260920703,Entire home/apt,1946.0,100,0,No Review,0.0,3,270,0,Anadolu
1498392267529143991,365900986,Sisli,41.10525033290524,28.98805651127342,Entire home/apt,6343.0,100,0,No Review,0.0,64,365,0,Avrupa
1498400783015369490,365900986,Beyoglu,41.03802400621462,28.97343642219013,Entire home/apt,3601.0,30,0,No Review,0.0,64,365,0,Avrupa
1498410485880685924,365900986,Beyoglu,41.03791,28.97498,Entire home/apt,3600.0,30,0,No Review,0.0,64,365,0,Avrupa
1498411101138568668,25009199,Beyoglu,41.0396271515186,28.982330603768848,Entire home/apt,3547.0,2,0,No Review,0.0,11,359,0,Avrupa
1498458967581792919,365900986,Beyoglu,41.04019493421694,28.97461668516458,Entire home/apt,5088.0,30,0,No Review,0.0,64,336,0,Avrupa
1498463973666598141,365900986,Sariyer,41.12572691685404,29.04131375570314,Entire home/apt,4380.0,30,0,No Review,0.0,64,303,0,Avrupa
1498474750890312959,254093373,Beyoglu,41.028469563006254,28.97764373570681,Entire home/apt,3689.0,2,5,2025-09-19,4.69,6,331,5,Avrupa
1498479567621870691,181666618,Bakirkoy,40.9791295,28.8764567,Entire home/apt,1086.0,1,5,2025-09-27,5.0,4,365,5,Avrupa
1498482019154439396,716160029,Basaksehir,41.1073328,28.7858739,Private room,1214.0,1,0,No Review,0.0,1,365,0,Avrupa
1498484148273083791,365900986,Sariyer,41.12598356671295,29.040302729623928,Entire home/apt,4251.0,30,0,No Review,0.0,64,365,0,Avrupa
1498497006699655551,365900986,Sariyer,41.1245,29.04219,Entire home/apt,4439.0,30,0,No Review,0.0,64,365,0,Avrupa
1498502309505024869,365900986,Umraniye,41.0028,29.12448,Entire home/apt,2986.0,30,0,No Review,0.0,64,299,0,Anadolu
1498509628609519637,365900986,Sisli,41.1139718970909,29.015737720187158,Entire home/apt,7465.0,100,0,No Review,0.0,64,365,0,Avrupa
1498535779880831910,2642789,Besiktas,41.0501978259723,29.022299671163925,Entire home/apt,1931.0,2,0,No Review,0.0,4,357,0,Avrupa
1498562490604328413,365900986,Maltepe,40.93867,29.11922,Entire home/apt,2746.0,100,0,No Review,0.0,64,365,0,Anadolu
1498663122547927223,238085541,Kadikoy,40.98673,29.02184,Entire home/apt,3579.0,4,3,2025-09-24,3.0,21,318,3,Anadolu
1498683200948356473,502414812,Fatih,41.01374250790194,28.946401700377464,Entire home/apt,1817.0,3,2,2025-09-17,2.0,10,259,2,Avrupa
1498686731306536198,238085541,Kadikoy,40.988604143481325,29.022775839226043,Entire home/apt,3499.0,4,2,2025-09-27,2.0,21,301,2,Anadolu
1498697152007992224,665005851,Beyoglu,41.0296961,28.9749635,Private room,1521.0,1,2,2025-09-13,2.0,8,361,2,Avrupa
1494073737759082927,715106779,Maltepe,40.92353,29.13758,Private room,1210.0,101,0,No Review,0.0,1,158,0,Anadolu
1494079039970671507,454801591,Beyoglu,41.03845292104716,28.977223294954623,Entire home/apt,1557.0,1,6,2025-09-26,5.45,15,323,6,Avrupa
1494275216360230761,540547306,Eyup,41.06674,28.94767,Private room,804.0,100,0,No Review,0.0,1,153,0,Anadolu
1494277441135461327,350300476,Sisli,41.05961223959937,28.99803581824965,Private room,4311.0,1,0,No Review,0.0,2,364,0,Avrupa
1494320583813049788,664886812,Beyoglu,41.03656368474532,28.98110622447353,Entire home/apt,2150.0,1,1,2025-09-07,1.0,7,359,1,Avrupa
1494350521357537956,12756893,Kadikoy,40.99549,29.02665,Entire home/apt,1597.0,100,0,No Review,0.0,101,365,0,Anadolu
1494368863788459022,350300476,Sisli,41.05831,28.99576,Entire home/apt,3228.0,1,0,No Review,0.0,2,364,0,Avrupa
1494401073029796450,488580597,Fatih,41.00531246895303,28.958301562935628,Private room,2029.0,1,1,2025-08-31,1.0,11,365,1,Avrupa
1494458889905523297,477576312,Fatih,41.00595,28.96576,Private room,1600.0,1,1,2025-09-28,1.0,8,365,1,Avrupa
1494470238655410729,477576312,Fatih,41.006018327281176,28.96591204442508,Private room,1600.0,1,0,No Review,0.0,8,364,0,Avrupa
1494474389596153202,477576312,Fatih,41.00725,28.96506,Private room,2000.0,1,1,2025-09-27,1.0,8,365,1,Avrupa
1494476439730060864,477576312,Fatih,41.0062838,28.9647677,Private room,2400.0,1,0,No Review,0.0,8,365,0,Avrupa
1494479307522099438,477576312,Fatih,41.00734,28.96387,Private room,1280.0,1,0,No Review,0.0,8,365,0,Avrupa
1494778379081627847,377740041,Beyoglu,41.03307,28.98092,Private room,2526.0,1,0,No Review,0.0,54,116,0,Avrupa
1494783063274484526,296451167,Esenyurt,41.01918547457154,28.64065280089017,Entire home/apt,2329.0,10,0,No Review,0.0,25,175,0,Avrupa
1494833109639693125,714964949,Beyoglu,41.02701186433872,28.97546956905689,Entire home/apt,4523.0,2,3,2025-09-24,3.0,3,325,3,Avrupa
1494837492666121056,464532761,Besiktas,41.04802,29.02476,Entire home/apt,3535.0,3,1,2025-09-23,1.0,15,134,1,Avrupa
1494849729452497069,714964949,Beyoglu,41.02700737300817,28.975476660037053,Entire home/apt,4557.0,2,1,2025-09-10,1.0,3,251,1,Avrupa
1494934897040773818,545867378,Beyoglu,41.03704,28.97585,Entire home/apt,1344.0,2,1,2025-09-15,1.0,9,266,1,Avrupa
1494935298370456060,29735958,Kadikoy,40.98938132788625,29.032280409262075,Entire home/apt,2852.0,1,2,2025-09-15,2.0,47,75,2,Anadolu
1494938802898701386,29735958,Kadikoy,40.98936513096484,29.03229113809813,Entire home/apt,2852.0,1,1,2025-09-12,1.0,47,75,1,Anadolu
1495017206748409624,426770001,Sisli,41.0581884457539,28.987352529398493,Entire home/apt,4392.0,3,0,No Review,0.0,20,347,0,Avrupa
1495049700144187839,551210026,Uskudar,41.02296,29.01313,Private room,1391.0,100,0,No Review,0.0,1,234,0,Anadolu
1495110018491358092,710410913,Besiktas,41.06114363966375,29.03531726449728,Entire home/apt,6156.0,10,0,No Review,0.0,2,365,0,Avrupa
1495118237268553724,266838909,Fatih,41.02825,28.95248,Entire home/apt,1765.0,2,2,2025-09-19,2.0,23,350,2,Avrupa
1495141671953601424,266838909,Fatih,41.02905,28.9527,Entire home/apt,1396.0,2,2,2025-09-05,2.0,23,341,2,Avrupa
1495195043445631988,296451167,Esenyurt,41.01829084145688,28.641870753381887,Entire home/apt,2663.0,10,0,No Review,0.0,25,158,0,Avrupa
1495212176904991173,51417638,Kagithane,41.09406718138301,29.001344215957424,Entire home/apt,1040.0,100,0,No Review,0.0,4,361,0,Avrupa
1495442885095605102,596098797,Sisli,41.04213388652363,28.98369439159405,Entire home/apt,4215.0,1,0,No Review,0.0,8,351,0,Avrupa
1495478386665192652,252752539,Kadikoy,40.98214,29.02227,Entire home/apt,3406.0,4,2,2025-09-21,2.0,12,80,2,Anadolu
1495524051547282328,488580597,Fatih,41.00525344649508,28.95669751099713,Private room,1445.0,1,7,2025-09-25,7.0,11,356,7,Avrupa
1495544064706519516,700495601,Fatih,41.00504947136098,28.96399799205557,Private room,3330.0,1,0,No Review,0.0,1,364,0,Avrupa
1495547802423633820,397262629,Besiktas,41.06852232230237,29.04151533023861,Private room,1946.0,1,0,No Review,0.0,2,365,0,Avrupa
1495568813430965053,545958362,Sariyer,41.08933,29.05328,Entire home/apt,2880.0,100,0,No Review,0.0,1,365,0,Avrupa
1495580159558809282,155277424,Fatih,41.0193838,28.95790209999999,Entire home/apt,3600.0,1,0,No Review,0.0,15,365,0,Avrupa
1495592259558352024,252752539,Kadikoy,40.98237,29.02146,Entire home/apt,3127.0,4,1,2025-09-11,1.0,12,41,1,Anadolu
1495593374892762506,238085541,Kadikoy,40.98589056680593,29.021548751861697,Entire home/apt,6138.0,4,2,2025-09-22,2.0,21,325,2,Anadolu
1495598889460169445,549610017,Maltepe,40.912471029020296,29.15770281497346,Entire home/apt,3658.0,1,1,2025-09-22,1.0,2,365,1,Anadolu
1495605636191640118,466512920,Beyoglu,41.02711559999999,28.9757488,Entire home/apt,6319.0,2,8,2025-09-17,7.06,2,116,8,Avrupa
1495611717500385153,155277424,Fatih,41.0193838,28.95790209999999,Entire home/apt,1728.0,1,1,2025-09-23,1.0,15,364,1,Avrupa
